1349233110127812.0,-4.45298433303833,-4.037243843078613,7.3764495849609375,6.0
1349233129475956.0,-4.4849066734313965,-4.029081344604492,7.3646955490112305,6.0
1349233148854618.0,-4.499810218811035,-4.011676788330078,7.36722469329834,6.0
1349233168202763.0,-4.496984481811523,-3.991299867630005,7.389647960662842,6.0
1349233187611942.0,-4.499088287353516,-3.9681429862976074,7.400609016418457,6.0
1349233206960087.0,-4.500490665435791,-3.9239931106567383,7.398349285125732,6.0
1349233226338749.0,-4.489462852478027,-3.887383222579956,7.413591384887695,6.0
1349233245686894.0,-4.471740245819092,-3.8645684719085693,7.418967247009277,6.0
1349233265065556.0,-4.4471635818481445,-3.8509557247161865,7.427336692810059,6.0
1349233284413700.0,-4.429182052612305,-3.8402836322784424,7.433710098266602,6.0
1349233303761845.0,-4.400445461273193,-3.835564374923706,7.460292816162109,6.0
1349233323140507.0,-4.347789287567139,-3.834010362625122,7.478813171386719,6.0
1349233342488651.0,-4.288754463195801,-3.834571361541748,7.487172603607178,6.0
1349233361867314.0,-4.239830493927002,-3.8477067947387695,7.50710391998291,6.0
1349233381245976.0,-4.231939315795898,-3.885180711746216,7.517202377319336,6.0
1349233400594120.0,-4.229866981506348,-3.9229249954223633,7.512765407562256,6.0
1349233419820194.0,-4.242844581604004,-3.964038133621216,7.496247291564941,6.0
1349233439351444.0,-4.263458728790283,-4.005805492401123,7.494009017944336,6.0
1349233458699589.0,-4.297139644622803,-4.02886438369751,7.490924835205078,6.0
1349233478078251.0,-4.324379920959473,-4.034664154052734,7.5024237632751465,6.0
1349233497426396.0,-4.349721908569336,-4.033744812011719,7.50929594039917,6.0
1349233516805058.0,-4.355447292327881,-4.0235595703125,7.499518871307373,6.0
1349233536153202.0,-4.353684425354004,-4.0311279296875,7.508951663970947,6.0
1349233555531864.0,-4.350912094116211,-4.023412227630615,7.524013996124268,6.0
1349233574880009.0,-4.345076084136963,-4.027041912078857,7.5372443199157715,6.0
1349233594258671.0,-4.327625751495361,-4.0302605628967285,7.537295818328857,6.0
1349233613606815.0,-4.276110649108887,-4.033199787139893,7.542910099029541,6.0
1349233633015995.0,-4.230602741241455,-4.0367560386657715,7.553834438323975,6.0
1349233652333622.0,-4.202654838562012,-4.04231595993042,7.543570041656494,6.0
1349233671712284.0,-4.174450397491455,-4.058784484863281,7.535928249359131,6.0
1349233691060429.0,-4.153257369995117,-4.082524299621582,7.534821510314941,6.0
1349233710439091.0,-4.113605499267578,-4.10792350769043,7.540462017059326,6.0
1349233729787235.0,-4.078397274017334,-4.147988796234131,7.5362467765808105,6.0
1349233749165898.0,-4.069283485412598,-4.181077003479004,7.528650760650635,6.0
1349233768544560.0,-4.073573112487793,-4.208720684051514,7.518006801605225,6.0
1349233787923222.0,-4.078030586242676,-4.227948188781738,7.528458595275879,6.0
1349233807301884.0,-4.085787773132324,-4.230395317077637,7.534627914428711,6.0
1349233826680546.0,-4.07341194152832,-4.214479446411133,7.506834506988525,6.0
1349233846028690.0,-4.040431976318359,-4.191107749938965,7.490701675415039,6.0
1349233865376835.0,-4.010469913482666,-4.161966323852539,7.486324310302734,6.0
1349233884755497.0,-3.9857094287872314,-4.162481784820557,7.488990783691406,6.0
1349233904103642.0,-3.966012954711914,-4.145277976989746,7.509114742279053,6.0
1349233923451786.0,-3.9305484294891357,-4.159331798553467,7.522530555725098,6.0
1349233942830448.0,-3.904514789581299,-4.185449600219727,7.561783313751221,6.0
1349233962178593.0,-3.895932912826538,-4.231578826904297,7.582367420196533,6.0
1349233981557255.0,-3.926898717880249,-4.251960754394531,7.59369421005249,6.0
1349234000905399.0,-3.9547245502471924,-4.295857906341553,7.614006996154785,6.0
1349234020161991.0,-3.97566556930542,-4.33070707321167,7.656265735626221,6.0
1349234039723759.0,-3.971280097961426,-4.373079776763916,7.686829090118408,6.0
1349234059041386.0,-3.954003095626831,-4.388566493988037,7.713587760925293,6.0
1349234078420048.0,-3.8850560188293457,-4.380545139312744,7.722652912139893,6.0
1349234097768192.0,-3.8063864707946777,-4.347283840179443,7.7127461433410645,6.0
1349234117146855.0,-3.72841739654541,-4.323512554168701,7.696568965911865,6.0
1349234136494999.0,-3.6804256439208984,-4.291714668273926,7.694558143615723,6.0
1349234155873661.0,-3.6747524738311768,-4.293648719787598,7.706777572631836,6.0
1349234175221806.0,-3.7236132621765137,-4.301315784454346,7.691791534423828,6.0
1349234194600468.0,-3.781710147857666,-4.329559803009033,7.6841912269592285,6.0
1349234214742069.0,-3.861919641494751,-4.353968620300293,7.626486778259277,6.0
1349234233418827.0,-3.94171404838562,-4.345516681671143,7.518625259399414,6.0
1349234252766972.0,-4.005276203155518,-4.302396297454834,7.388490200042725,6.0
1349234272145634.0,-4.065997123718262,-4.282423496246338,7.269033908843994,6.0
1349234291402226.0,-4.081753253936768,-4.257938861846924,7.194177150726318,6.0
1349234310780888.0,-4.101031303405762,-4.328555107116699,7.275081157684326,6.0
1349234330190067.0,-4.075599193572998,-4.476930618286133,7.437492370605469,6.0
1349234349538212.0,-3.9900457859039307,-4.630082607269287,7.68694543838501,6.0
1349234369008427.0,-3.8221449851989746,-4.748139381408691,7.898708820343018,6.0
1349234388265019.0,-3.6232717037200928,-4.781377792358398,8.027122497558594,6.0
1349234407643681.0,-3.416511297225952,-4.733346462249756,8.147028923034668,6.0
1349234426991825.0,-3.253148317337036,-4.606410503387451,8.206229209899902,6.0
1349234446370487.0,-3.1649763584136963,-4.4260735511779785,8.203424453735352,6.0
1349234465718632.0,-3.168410062789917,-4.213329315185547,8.136948585510254,6.0
1349234485097294.0,-3.25285267829895,-4.0507636070251465,8.087845802307129,6.0
1349234504445439.0,-3.4112391471862793,-3.9782750606536865,8.032776832580566,6.0
1349234523824101.0,-3.6516263484954834,-3.984189033508301,8.030360221862793,6.0
1349234543172245.0,-3.9099931716918945,-4.063103199005127,7.9912638664245605,6.0
1349234562550907.0,-4.112546920776367,-4.1133222579956055,7.880650520324707,6.0
1349234581899052.0,-4.215676784515381,-4.114895820617676,7.705610275268555,6.0
1349234601277714.0,-4.265285015106201,-4.0274128913879395,7.542657375335693,6.0
1349234620534306.0,-4.2640604972839355,-3.8933160305023193,7.464330673217773,6.0
1349234640035038.0,-4.194651126861572,-3.783979892730713,7.480706691741943,6.0
1349234659413700.0,-4.113282680511475,-3.7094919681549072,7.474076271057129,6.0
1349234678761845.0,-3.954550266265869,-3.6127753257751465,7.448120594024658,6.0
1349234698140507.0,-3.772958278656006,-3.4932641983032227,7.4675092697143555,6.0
1349234717519169.0,-3.6231801509857178,-3.4072067737579346,7.608049392700195,6.0
1349234736867314.0,-3.6182477474212646,-3.3745646476745605,7.948207855224609,6.0
1349234756245976.0,-3.6835529804229736,-3.407836675643921,8.251548767089844,6.0
1349234775594120.0,-3.7805259227752686,-3.408482789993286,8.50641918182373,6.0
1349234794972782.0,-3.786153793334961,-3.40492582321167,8.785605430603027,6.0
1349234814351444.0,-3.7994778156280518,-3.455990791320801,9.155176162719727,6.0
1349234833699589.0,-3.862595319747925,-3.4365978240966797,9.482117652893066,6.0
1349234853078251.0,-3.976461410522461,-3.3718249797821045,9.747137069702148,6.0
1349234872426396.0,-4.105808258056641,-3.395639181137085,10.059412002563477,6.0
1349234891805058.0,-4.309288024902344,-3.459372043609619,10.336187362670898,6.0
1349234911183720.0,-4.523107051849365,-3.509835958480835,10.54861831665039,6.0
1349234930562382.0,-4.870639324188232,-3.6200520992279053,10.875287055969238,6.0
1349234949910526.0,-5.241909980773926,-3.78924298286438,11.21908950805664,6.0
1349234969289189.0,-5.621030807495117,-4.001737594604492,11.7202730178833,6.0
1349234988637333.0,-6.125817775726318,-4.396239280700684,12.456388473510742,6.0
1349235008015995.0,-6.678498268127441,-4.885761737823486,13.076343536376953,6.0
1349235027364140.0,-7.061305522918701,-5.133145809173584,13.243985176086426,6.0
1349235046742802.0,-7.092383861541748,-4.9215989112854,13.09412956237793,6.0
1349235066090946.0,-6.904128551483154,-4.280465602874756,12.652851104736328,6.0
1349235085469608.0,-6.560083866119385,-3.4446725845336914,11.777209281921387,6.0
1349235104817753.0,-6.122544765472412,-2.594752788543701,10.668622016906738,6.0
1349235124196415.0,-5.631450653076172,-1.7920502424240112,9.490878105163574,6.0
1349235143544560.0,-5.195579528808594,-1.0016815662384033,8.16015338897705,6.0
1349235162923222.0,-4.79412841796875,-0.23787643015384674,6.8008198738098145,6.0
1349235182271366.0,-4.36218786239624,0.4117027819156647,5.62500524520874,6.0
1349235201680546.0,-3.807030439376831,1.0736730098724365,4.660073280334473,6.0
1349235220509892.0,-3.322866439819336,1.7989321947097778,3.5669360160827637,6.0
1349235240407353.0,-2.892414093017578,2.603874921798706,2.4042787551879883,6.0
1349235259786015.0,-2.2329635620117188,3.3662266731262207,1.1793243885040283,6.0
1349235279134159.0,-1.7630207538604736,4.10815954208374,-0.16133925318717957,6.0
1349235298512821.0,-1.2710604667663574,4.911457061767578,-1.376551628112793,6.0
1349235317860966.0,-0.8856579661369324,5.693448066711426,-2.613415479660034,6.0
1349235337239628.0,-0.4979144334793091,6.269015789031982,-3.526522636413574,6.0
1349235356587773.0,-0.22825439274311066,6.6535210609436035,-3.9031596183776855,6.0
1349235375966435.0,-0.0572548434138298,6.732789516448975,-3.923741340637207,6.0
1349235395345097.0,0.09742479026317596,6.650839328765869,-3.791501998901367,6.0
1349235415944462.0,0.08488801121711731,6.510064601898193,-3.5446155071258545,6.0
1349235434071903.0,-0.034335117787122726,6.319703102111816,-3.0649709701538086,6.0
1349235453420048.0,-0.11142665892839432,6.010147571563721,-2.493163585662842,6.0
1349235472829228.0,-0.2872462570667267,5.627502918243408,-1.9819484949111938,6.0
1349235492177372.0,-0.5807288885116577,5.190552234649658,-1.495177984237671,6.0
1349235511556034.0,-0.874492883682251,4.623281002044678,-0.9624886512756348,6.0
1349235530904179.0,-1.3104122877120972,3.8805932998657227,-0.27476149797439575,6.0
1349235550282841.0,-1.723059892654419,2.8773910999298096,0.9925001263618469,6.0
1349235569630985.0,-2.2446181774139404,1.598421335220337,2.6437222957611084,6.0
1349235589009648.0,-2.7390828132629395,0.10449869185686111,4.2709550857543945,6.0
1349235608357792.0,-3.224263906478882,-1.4880633354187012,5.71071720123291,6.0
1349235627736454.0,-3.613116979598999,-3.2293317317962646,6.950516223907471,6.0
